OMICS_ICL103_NS1_7hr_Protein_1_068,OMICS_ICL103_NS1_7hr_Protein_3_030,OMICS_ICL103_NS1_7hr_Protein_3_030.1,OMICS_ICL103_NS1_7hr_Protein_4_010,OMICS_ICL103_NS1_7hr_Protein_5_039,OMICS_ICL103_VN1203_7hr_Protein_1_055,OMICS_ICL103_VN1203_7hr_Protein_2_060,OMICS_ICL103_VN1203_7hr_Protein_4_004,OMICS_ICL103_VN1203_7hr_Protein_4_004.1,OMICS_ICL103_VN1203_7hr_Protein_5_075
NEFH,26.897555502402014,26.71841944222673,26.540537092198207,26.70724173585934,26.670848658986795,26.229475806851124,26.756445629518403,26.209484807817304,26.780230545558556,27.16757892110629
NFS1,26.97025483563492,26.71841944222673,26.399983509078705,26.70724173585934,26.670848658986795,25.410768219831706,27.18891294595299,26.209484807817304,26.780230545558556,27.10514392255649
LCN2,22.390490056659534,22.257982217437462,22.005578659586256,21.603704572658636,21.988174730013263,21.763236773518813,22.58565526974244,22.620026278884218,22.257747049454377,22.119490282244108
SNU13,22.702158105107046,22.794173657173666,22.825308135369283,23.542221889714263,22.837406696227397,24.541771130546305,22.79942568024803,23.539401488417944,23.165106178478688,23.69013347361578
SLC9A3R1,21.970596695567078,23.202069511397262,22.60143373101071,22.283582374722982,22.355395835609748,22.253112083459232,21.732611114357603,22.207106006536087,22.396637249104888,22.251062940861175
NIPSNAP1,22.84982238592361,22.141400887940094,22.475268713120535,21.719436812867947,22.517552262578764,22.068098574673662,22.66695356943098,22.27254425274483,22.22466640411512,22.311468630513374
NIPSNAP2,22.666995465341955,22.873725826173953,21.98331529656576,22.583406803496207,23.056368992323332,23.0845052243338,22.601373752020734,23.06810318845482,22.99426274545091,23.027130093455572
NIT1,20.057297068778578,19.652729381313694,19.681706617334374,18.90281428751333,19.011394963087252,19.294080005998204,20.582860712522,19.78212798498044,19.866223562883867,19.471772426728677
NIT2,21.332803856114275,21.625978314279614,21.803241762437445,21.15510968656351,21.332527914171152,21.32353114060049,21.081638950934163,21.90811346699327,21.212964282361742,21.531460622259388
NLE1,20.582395099268076,20.258904203152213,19.573172021524353,18.095646319062652,20.489492828241243,20.354572901319923,20.63343766523384,20.888125128608664,21.04883140603703,20.14748497586425
SCP2,22.484965400790365,22.719000262785322,23.17191579908644,22.918824894726598,23.4096756041653,22.61013494573818,22.85285476610659,22.8131204348756,22.82411708693825,23.044181394786104
NMES1,22.603907929075376,22.604122941387004,22.760752652502045,23.142154984297253,22.818508415961475,22.984414104500505,22.73555740225494,23.249297753467523,22.818966241649793,22.85506794148349
NMT1,20.650487396550513,20.339734566614194,20.15790024867674,21.37823794400964,21.08105878883859,20.498291151369852,20.891372418898765,21.194534890986645,21.025495409454695,21.08133027499673
NNMT,20.7054060747367,21.053340636860455,20.49035070660861,20.865487577494992,20.780919440705464,21.742114474822586,20.743038300839302,21.045728885671657,21.145086779849485,21.252127171027013
NAXE,20.11395400298092,19.699581707225544,19.84678356659336,20.710588304555635,20.37414007042752,20.54419355555059,20.592645471178507,21.101531931960313,21.06797261600197,20.78679870376554
NNT,21.894618463485564,21.559362640276106,21.81780015136109,21.878343564777687,21.97911078438981,21.4799853656102,21.741661465423334,21.81961580756804,21.451474836168956,22.028074448897215
NOB1,24.47600215648968,23.535305709915377,24.42784071421682,23.28933803391646,24.156221654563783,23.066078716736275,24.84261732998359,23.164213586524276,23.244020110232523,24.04905323362863
GTPBP4,19.139260470892317,19.988398425145554,19.45898130284995,21.059573796633824,19.765873033044873,20.987677401966913,19.15073415569091,20.996622812034758,20.640480778498784,20.24014793014986
NOL10,21.125077361280958,21.282767592814128,21.519907801654462,21.583509344800053,21.31090454524866,20.83503315026664,21.17796811300572,20.72872661381254,21.279561302836374,21.204536498031278
NOL6,19.88566195791413,19.150506023928635,19.29242531038708,19.825916121747948,18.5337320401145,19.06944725200887,19.411025010350833,19.76851886224952,19.770145067056877,19.91980541663967
NOLC1,20.46815323565995,20.706048577589886,20.337302757717772,20.705824717813883,20.343160177785798,20.155114544394838,20.681939276752402,20.494057797052292,20.515745582379125,20.52404201161151
NOMO1,20.577689137206185,21.280262264219985,20.126415712719535,21.000471671566892,20.676367996162313,20.65900087818312,20.569498023767938,20.74761234215505,21.3611194848409,21.635069175864576
NOMO2,20.577689137206185,22.372745478630346,20.126415712719535,20.908086801020026,20.676367996162313,21.007740138298686,20.569498023767938,20.74761234215505,21.513093199855838,21.644262401730934
NONO,25.552293095465178,25.42599019206842,25.599182252746452,25.68749478190895,25.560852544438465,25.890697546,25.72743096923197,25.730783676662565,25.404982774651728,25.62495431382882
NOP56,22.48899817199292,22.087282737581063,22.41189974795824,22.25658624444968,22.33049977471681,21.928437217570483,22.617118275010753,21.925218429820518,22.093553738821292,22.366489746261536
NOP58,22.09196910453705,22.091376200586772,22.158338067609925,22.288695730353105,22.51539034918673,21.79523707973996,22.196829814122108,22.21897078568802,22.338120063363533,22.546284512531592
NAP1L1,22.59977888945741,23.157544531819596,23.82130086535765,22.708956648640836,22.72262668471065,22.973367436726416,22.51123532174671,22.954990761851704,22.779215526273198,23.00035128578092
NAP1L4,23.628010325599,23.653465648980177,23.699347191098664,23.616516105622544,23.465086482291333,23.863288264915013,23.56411960083986,23.656120997144072,23.289956470733195,24.076891908359492
NPC2,22.68364074215351,22.397494414722246,22.391944279205628,20.917006831646308,21.740432906256792,21.592281608902233,22.899320774515573,22.525224251126744,21.756452144179157,21.671042421275864
NPLOC4,20.467700460417227,20.39376313544868,20.056381907393785,20.45839510895888,20.319930685138722,20.35715498054087,20.67850931746783,19.739761995977222,20.380378244591608,20.8037406062537
NPM1,26.258169587384128,26.244820067261834,26.216895439415673,26.521830678326253,26.435174199014078,26.39802464831049,26.21018726315697,26.559208761209405,26.18964097776223,26.21539073905915
NRDC,17.921713721658094,17.027764956780594,13.544613472299659,18.899605690694294,17.363166302364966,20.06760395722696,17.564089449902134,18.19588602170241,18.635044964034623,18.39023046777096
NSDHL,21.43349747346221,21.597580949726407,20.624511595817147,21.93524036263472,21.12056766854427,22.119599584663238,20.690386835060153,22.16235376853416,21.70674302134521,22.240529338824846
NSF,21.093161042852277,21.084676789517466,21.30411057724417,20.93352795419515,21.177869416424986,21.967818064735702,20.607496508722157,20.919683373573243,20.708974254617214,20.59662559024605
NSUN2,20.460014482086557,20.419187693568738,20.287794224800326,20.620038830418363,20.592755274152047,20.456420340491352,20.416805475343324,20.498720443578343,20.570982465811298,20.92188421322773
NT5DC1,19.528632601723363,19.722747362794443,18.96749916214018,19.33650556415443,18.44419155167335,20.16714125910872,19.39509297213435,20.17875417410986,19.509989134613058,19.58496831346262
NT5DC2,18.20049475931848,18.974061190483397,17.348639558108005,18.072085249744394,16.86358011276998,20.345468207701018,17.93668085854817,18.125095195587896,18.14315854110219,19.49982734137273
NUTF2,23.60000630850819,23.705710251482103,23.42065466708825,23.45605333750604,23.66802540523362,23.60001228282413,23.68841488710504,23.83421998524387,23.698547585081354,23.679271169412154
NUP155,18.28371564017948,17.806283889948887,17.132457092057454,18.351619637232837,17.664512043751333,19.256416759938524,17.467056091584638,18.501436206861225,18.325167008427897,18.978992119176002
NUBP2,20.743367303765545,20.33482933817426,19.821423670379016,20.330278102526695,20.33159815848778,20.6523347972144,20.760961361277328,20.78665957919449,20.238170578259684,20.69775672246904
NUCKS1,21.34607361991048,21.85519442354452,21.519939810816986,21.688412597998013,21.4532077275245,20.634615057826696,22.116975140013082,21.21679255544442,21.758949213525277,21.41275724389557
NCL,20.576939030342157,23.289568733561364,20.446172922575588,21.593135120469718,21.31524874914863,22.297408388589883,20.210422538174218,22.313435811095797,21.54880282890272,23.48422920969462
NUDCD1,20.026797670785268,20.29710713389717,20.303084941657527,20.17826406316644,18.933422975777283,20.76520652085689,19.698865701450092,20.755154998916176,19.879849450322308,20.62869152064758
NUDCD2,20.737227443405498,20.48208737487715,20.561989539705365,20.70460126506335,20.753053702569943,21.271562701661118,20.705564095827675,20.483199669194303,20.521494562356903,20.62095159670031
NUDCD3,18.492362358326066,18.942693844582763,18.661609565993096,18.64479427630374,17.925667251478963,18.317253832668705,18.375026231586652,18.884821220705227,18.04741457154041,18.657066699780813
NUDC,23.631784677557174,23.271604381119108,23.946781297414383,23.478701713953956,23.583714859225488,23.96116971772443,23.65929096054152,23.82884474635364,23.491637756439687,23.627988343727814
NUDT5,22.825525230355176,22.852809205637772,22.940264179673015,22.463375813585664,22.45760598741891,22.87326902670368,22.47678767084411,23.1087315596199,23.06002500860216,21.98948815097683
NUMA1,17.569965423701916,17.556806281895838,17.565099198824036,18.13427977332169,18.160142745374397,18.472850980212527,18.391293880348783,18.44989765506727,17.528744536059474,18.178418183477344
NUP93,18.729979525377008,18.48645831158286,16.900765905001705,18.95445871915606,18.25779354865486,20.193922827303425,17.592222833411313,18.816847719734486,17.70872790736669,18.86588566152588
OAT,22.019452754210683,22.121195351036597,22.05415363463639,22.0497657507196,22.47808174593671,22.477522829508064,22.061155563115186,22.057512153724268,22.17862001714113,22.080942728872113
OCIAD1,19.11168056275627,20.324904166293997,19.84981726416875,19.488373206181546,19.654023717115088,19.26867644007027,19.968461443510627,20.119271908978558,17.78174665427758,20.06388532567084
OCIAD2,21.096345289972813,21.34316422682014,21.707086204820083,21.52180385354707,21.096914780593075,21.119860419583773,21.57331911185951,22.084679306573218,21.984341088073403,21.771065114914872
OGDH,20.0246037557504,19.96702029709722,19.906278117427952,19.745500665971612,20.110075020475193,20.091240923380667,20.236544133327328,19.958622174421826,19.240249764143126,20.334376336510953
DLST,21.809836900629783,21.5634450248291,21.992766859975706,21.681956655518228,21.96359123119502,21.22687793877045,21.858382892424913,21.64571380980788,21.612844903631903,21.999619568377202
DLAT,20.7500545904397,20.95459681863912,21.130980217869492,20.682845727219366,20.547462203023223,20.564579933059257,21.06113582484512,20.856226238767775,20.818204383849903,20.987967126854798
PDHB,22.24325394149306,21.694578220679908,22.203543314038686,22.178145178000477,22.18412765317099,21.959107589683633,22.402245702823176,21.812223304296324,21.97747907896639,21.65814547026558
POFUT1,21.31610959491058,21.51281672438256,21.222687792378935,21.33453769448007,21.416170734315834,21.37389207285286,21.25592063643352,21.472171201173527,21.172398013706324,21.45970547949244
POFUT2,18.298175902969962,20.68154023468506,17.732569102218154,19.832569337438095,15.977125746472769,22.220137405027497,16.929312043230386,20.417099250594163,19.71602995533617,20.794562658353986
OGFOD1,16.314789994739968,18.40056406642383,16.274398771104465,18.118547981313856,15.82267594933057,19.297687933416817,15.24274210980967,18.407502519438513,18.519430899814218,17.977232937579856
OLA1,22.609023686420972,23.25933367275036,23.24678539625919,22.88604900635176,23.144568772627842,23.23855414162687,22.61893828279024,23.158666510120714,23.106864619472354,22.88218775420318
OPA1,19.469768564490835,19.557571949124842,19.446715970691027,19.813786984373465,19.882500635292605,19.84248328416534,19.54358949165151,19.72372742003512,19.521581144296356,19.612978533625082
OR2T2,24.238225458359143,23.656900128918156,24.67179718273461,24.842935574082837,24.390586405163482,24.525882352453152,24.66791822390344,24.425779600270978,24.702040347139594,23.250346556515247
REXO2,19.29553582322668,20.22883869792245,17.082275506887925,18.957042921933592,18.38256359731195,20.997639298865213,17.761200874099803,20.567669476066712,19.379959632040155,20.122576580464706
OSBPL3,19.801151069450214,19.70327996497477,19.486088325416006,20.254680256060052,20.222863382498844,20.47981437560772,20.25982807099853,20.295419710469172,19.135890893937667,20.589610079386233
DDOST,23.61534913027574,23.34344723192555,23.338197148561562,23.804522701840014,23.863372871984808,23.363071616301518,23.477117822673726,23.22381058233315,23.663895866608183,23.60283453502725
OSTF1,21.207015391046685,21.876582786803045,21.352165948678838,21.5970642807141,21.875972193390805,22.53151303213594,21.64100205558273,21.409213521990225,21.230447187482486,21.264489066050864
OTUB1,22.82899877787787,22.445746795064956,22.559385643743546,22.417780541285502,22.287590207741435,22.73046247390573,22.484078822174435,22.462637827422643,22.74959002679677,22.96595140691334
OXSR1,20.655905610600747,20.6929766884083,20.783747157712924,20.79557484665736,20.8302053175223,20.68263004923761,20.141483820080573,20.63807210541893,20.625576717872406,20.52215154095423
PM20D2,19.87901258450951,21.022214003428324,19.57239490755662,20.24617753286892,17.14309658570983,21.654023374199202,19.320211274328607,19.636766240041293,20.976459173802734,20.302804493214516
P4HA2,18.91441453023075,20.03363063024689,18.754789368977157,19.533043289185848,17.9848675784502,21.56055116942147,17.272238535224837,20.02947551363276,19.27739443566685,20.14380680933853
PYCR1,22.394051299182678,22.19218395696239,22.240595386639075,22.225017164680853,22.334928646769526,21.500362490063704,22.54212597064568,21.973983457001005,22.456617154178563,21.67279091407172
PYCR3,22.62980192023531,22.215280930615986,22.332226632891377,22.271122072993386,22.523794115706416,21.73523539400566,22.283863025358066,21.79471226944051,22.013672222398817,21.63254250968785
ALDH18A1,20.699123729500673,20.287402771434433,19.550708758513178,20.362943705437637,19.850112730020307,21.35053076405923,20.57993031559554,20.60476239032145,20.239962585027897,20.79326890770271
PAFAH1B3,22.729936316503483,23.40361263768847,23.259481960198915,22.824291587928652,22.841797476569226,23.37953194720244,22.809314033198536,23.24083971826985,23.41142151741012,22.50298882517098
PA2G4,23.967224362246554,23.71961205712129,24.139101016981655,23.806847479539318,23.720472596728534,22.66725323529066,23.575250052096965,23.441483627444853,23.844610802492262,24.207390188452738
