OMICS_ICL103_NS1_18hr_Protein_1_066,OMICS_ICL103_NS1_18hr_Protein_2_082,OMICS_ICL103_NS1_18hr_Protein_2_082.1,OMICS_ICL103_NS1_18hr_Protein_3_102,OMICS_ICL103_NS1_18hr_Protein_4_090,OMICS_ICL103_NS1_18hr_Protein_5_016,OMICS_ICL103_VN1203_18hr_Protein_1_111,OMICS_ICL103_VN1203_18hr_Protein_2_013,OMICS_ICL103_VN1203_18hr_Protein_3_038,OMICS_ICL103_VN1203_18hr_Protein_5_083
TOMM22,22.268957042419892,22.089902863718578,21.705951892836286,21.348019691546803,21.42836189351189,22.005759503256428,21.829162493554865,21.19734144398491,22.44543617080952,21.71957807898769
TOMM34,21.384129371624294,22.04321170956772,21.651969115819284,21.7689453757422,21.82467099871985,21.72794658819722,21.748750316411574,21.51705293904616,21.83967124613158,21.86718879251093
TOMM40,21.496785876973682,21.001820745284093,21.638160661706728,21.151227074712832,21.412637912542536,21.412919904392687,21.670831725225412,21.461055149546358,21.611201051001537,21.46992289581497
TOMM70,20.423695523748528,21.589380931249487,20.729665671341245,21.14426937527044,20.42216402263239,20.80881827954147,20.347700896315985,20.49819993178874,20.111018789320735,20.714476856357713
TOP1MT,22.439874191890603,22.065538197122038,21.699653592039148,20.70426635794683,21.185079804157148,21.270436748213122,19.94645278476824,20.53396630514327,20.104430665098107,21.63719424392725
TOP1,21.42050832445129,21.195168018581402,21.4280997109615,21.13901982177225,21.310918521284112,21.407147493869207,20.977927456178534,20.874000298096448,20.811155653762697,21.041679952153864
TOP2A,24.94633067465651,24.89480171993869,24.924587911013564,24.243386040113975,24.581620859884325,24.528940424279625,24.913279087352134,24.859907127621277,24.679126840195483,24.925315746504673
TOP2B,24.325040785011318,24.427252140243084,24.4984098718782,24.48215776429563,24.22895202168948,24.36903127728638,24.580872573208126,24.603716839986493,24.511025097712267,24.613785133885173
PBK,23.789310001593485,23.148184436438786,22.544037044371997,22.30464616918998,22.542307597499168,22.432885891943076,22.681780066103283,22.286191242300077,22.49383838363441,22.086729619382467
TPD52L1,21.700079070614446,21.154152955490684,21.401939551150612,20.727829677517196,19.562528241700758,20.4443796051729,20.22282752584519,20.65229302081888,21.64966007285086,21.577277898904065
TPD52L2,23.460545513749103,23.207579539073212,23.10821560887375,23.547506680703297,23.295778885830416,23.188623990343878,23.42314841261356,23.104478434301583,23.480851944907798,22.877767428545265
TPI1,26.497331486731774,26.607276453585058,26.53437778938901,27.081554108337684,26.65120141414478,26.563904188667344,26.986891839944104,26.567616630811642,26.650136700352096,25.843269735796756
TPM1,21.503717579895113,21.37233539264134,21.650610560021768,21.251972884786667,21.47176197346714,20.835863733404743,22.23739285288999,21.659449741422165,21.716797821122995,22.203808729240887
TPM2,25.216648660781253,24.98113645778403,25.030669990565038,24.885039845298483,25.181357557872467,25.080698834558465,25.204221760102744,25.693884790225475,25.64813387235081,25.3502591863245
TPM3,23.50649268934515,22.91748360689266,23.171183965195716,23.082853054919912,23.294722811494104,22.546108888433615,23.70928271448517,23.43939519122852,23.14236019912871,23.38917423776623
TPM4,25.250455402856712,25.059877983505764,24.95130736885126,24.499390911733975,25.199980194584437,25.03491728521614,25.060596455654554,25.688083608972157,25.690776566202135,25.247941687837255
TRAPPC5,24.00364503427043,24.23502201389149,24.213386786556036,24.65945036370852,24.414224370060328,23.72208789931103,24.753675560764208,23.745975713911506,24.586450412797845,24.767707741154332
TPR,19.484192957359905,19.093744866100437,18.678622685325287,19.028414681164598,18.74981279776388,18.849041970833838,18.912562155174097,19.166748308049613,19.310512313654915,18.976830062039863
TRMT112,21.30091453053884,21.118249811193337,21.60706443465625,21.47914172132389,20.939921113782436,21.437608762622972,21.509396340573538,21.406807211497167,21.777496046361918,20.82314905054239
THRAP3,21.082543608153262,21.473141968994867,20.81480861773069,22.143400370317288,20.799041101617977,21.454231333490746,21.970511121252873,22.763937519440017,21.541856232136457,22.053142133941307
TRA2B,21.11548551300406,21.214061608824565,20.96913672442824,21.03937511755274,21.35925763005548,20.984706535979928,20.964138210855616,20.679459746689247,20.703296109429417,20.9005158506966
TRAP1,23.26440568085027,23.123042161529288,23.172414621147176,22.967217578333553,23.095287768037235,23.038700868661998,23.094793700438643,23.252616070349973,22.977237129302296,22.936231349117673
TRIM25,18.804366871127364,18.821093429643135,18.385291604410646,18.38527450890066,18.471739119797967,18.54890628293652,18.615275750634247,18.328997712494033,18.656618807491373,18.56443276279624
TRUB1,19.830718669444536,19.838004737032307,20.495752922249157,20.614767210132133,20.761607124078004,19.95143498450321,19.93621449705398,20.186376751185453,20.03031370727316,19.654044918074675
TXNRD1,22.178471807378347,22.94569622135692,21.265475948728238,21.84148903535941,21.584405010559934,22.05292686155047,20.392295647534336,19.39147138644193,21.496611627833353,21.550405643337236
TXNRD2,22.187353852458493,23.026112904487068,22.82281563765017,21.855262148621755,23.60326873945611,23.24722529447966,23.6305326991872,23.343496664345636,22.69217270260331,23.140953729458282
PRSS1,22.187353852458493,21.921962937744983,23.032430371487003,23.189171334839536,23.38951374336296,23.17790000610562,23.94802670507081,23.66441952594318,23.868028354113182,23.40323161583145
PRSS2,22.77807894292804,22.776470311156412,23.510272551881826,24.51914996147746,23.354800494533457,23.099296332811956,24.15181104940793,24.1370081108966,23.66013059093126,23.342722021026216
PRSS3P2,22.962634752409254,22.73898127555654,24.529014875663368,25.81005029139685,24.462728517609346,24.43869492963288,25.483744083910064,25.27231215788025,24.7623813859051,24.95247927254415
TSG101,23.877736559888085,23.086735081051533,23.449665440897665,23.46235518432851,23.354800494533457,22.779666837577988,24.047814671920595,23.90042610260305,23.058963841393883,22.662566971410484
TSN,23.48030799661082,23.792906775569563,23.78187860364453,23.574562368228836,23.317469348452043,23.42528590963616,23.176049777714702,23.55690155361991,23.843149340490342,23.45417856712909
TTLL12,20.607905720563718,21.23758760826368,20.96471870972478,20.868161975614623,20.480828969629258,20.766996938207775,20.739169822430668,20.423067683094196,20.51718227729691,20.301570790413443
TWF1,18.902029869304663,19.93898451252564,18.409358227041686,17.733613090787784,18.37089192684016,17.995420452712512,18.497897053617635,18.154159318331878,18.555707424792196,18.40852796835653
TWF2,20.41772419432717,20.031372432180824,20.26563127447895,20.69673238423284,20.465035557836853,20.41134030827615,20.696035605687463,20.357548788808145,19.996362017987146,20.708135321733906
TXNDC12,22.8462974144736,23.087798202411967,21.873085644825117,22.57177899519366,23.278351115272464,22.421319704463436,23.087562118770553,22.869874621202452,22.100820402558703,20.53207798272191
TXNDC17,23.170211529737657,23.369025599437606,22.486292420664228,23.380575093300898,21.744576044291602,22.920836662590002,23.179718736869166,23.26722710267504,23.258830539318026,21.80696358755665
TXNDC5,22.709124240846947,22.615445616800894,23.13828405528956,23.06519712047939,23.11136793106455,22.88620870673537,23.060028300199768,23.118047876902253,23.218284417341103,22.619278972461014
TXNL1,19.639737107118364,20.22949711313237,19.54883390582721,20.21698456248087,19.48879627381429,19.62734827101927,19.868931037652157,19.328331342112797,20.122686349257194,18.946708850520288
SLC25A1,22.264715095759943,22.07968768957398,22.43859965719544,21.77224500723943,21.9123418604097,21.904390759975477,21.773640134137395,21.68561825520883,21.924338587749684,22.131766201271397
U2AF1,21.582136766436392,22.955397391012667,21.673892550081305,21.30472313411961,20.266856289988787,22.21302494596552,21.518970009670586,22.079556079890494,21.035765090909898,20.693090400046742
U2AF2,21.692220980177677,22.414239850192036,21.472387699060725,21.36758976124837,21.266169259507205,20.96014618579452,21.65109601608752,21.152296952857373,20.975961393861027,21.075621134257723
RRP9,18.80303367058167,18.2682208923099,18.254078624086112,17.790954087519516,18.09428089694583,19.234506331685314,17.340140922727702,17.43292181602071,18.40894502318489,18.03632310181547
EFTUD2,22.524622832678517,22.812523874806352,22.27908698062825,22.75356362888232,22.671045471515395,22.92226438133067,23.14426992011229,23.194703087975235,22.859489267990693,22.75238935513248
UAP1,19.37689332045729,19.78555836977569,19.578224928448154,19.59436351005155,19.236058901689884,19.33251228513626,18.892366378239842,19.095411445344794,19.584072521878156,18.053615626189657
UBE2D1,22.242374167235845,22.28251287893898,22.70220480893539,22.27926964134678,21.464956021391032,23.354558753772935,22.318540926981967,22.515060565271224,22.589073643935798,22.539874098199935
UBE2D2,22.53335422893275,22.48399663573172,22.72397790588633,22.637998603282437,22.367049271439463,22.941470008471537,22.314959055725573,22.285904917359915,22.589073643935798,22.556119453227925
UBE2D3,24.44514416697724,25.180424145516717,24.635767843930818,24.583754925589087,24.467590401713167,24.406801573295816,24.11081338811092,23.960669707321436,24.702597018305188,24.675629808689933
UBE2E1,22.242374167235845,22.28251287893898,22.70220480893539,22.27926964134678,21.464956021391032,23.354558753772935,22.318540926981967,22.24758261060955,22.589073643935798,22.539874098199935
UBE2L3,20.966071909099423,21.29887985292995,20.943432981673695,21.312996460065097,21.14976900469774,21.404973870916223,20.900835870133594,20.973770073451025,21.1215601168983,21.038407691661366
UBE2V1,24.76920669084942,24.457777531385926,24.56636150128781,24.46157202794563,24.719549503825135,24.61411080687546,25.143944735837646,24.64133084821259,24.797968971946077,24.926405841069176
UBE2V2,24.396019337263166,24.457777531385926,24.56636150128781,24.46157202794563,24.872900244948184,24.61411080687546,25.179291206913046,24.905959722209598,24.797968971946077,24.953141053162334
UBA1,24.624213080522708,24.228634467457386,23.92753664360955,24.34070179653673,24.4859197331404,23.979154722840796,24.585476108054113,24.54741399489329,24.068814643955832,24.233821159444553
UBA3,19.732846482720092,20.274663796302473,19.59322249831514,19.483565462636896,20.035396255546676,20.195386179759986,19.860316988326574,19.59662681590735,20.28563982876741,19.941421324977732
UBA5,20.35632191503038,20.117529885350084,20.50064874659026,20.136349712847636,20.149407597480085,20.293035410248077,19.540307425803235,19.199658436791452,20.194059932075973,19.7667316794616
UBA6,18.549181302706952,19.601153022910648,17.368033425893334,18.618857496177068,16.760884939686186,17.70258846552374,17.788734894578162,17.792617549819393,16.464468563074647,17.48659462967313
UBE2M,20.406219569705286,20.269933698301593,20.317364392011445,20.169824049538587,20.30338202406357,20.06758350719975,20.461931577125604,20.6440020078177,20.56899034528526,19.645812816974654
UBE2I,23.792994303393378,24.005231023934776,23.387078989572053,23.196587332641293,23.414254052104155,23.557677702923357,23.23505202372141,23.772364945930498,23.393994528931554,23.422180094501165
UBLCP1,22.35845067713543,23.375024197878645,22.04767116776057,22.071820821878724,22.23441731490115,22.320126636074594,20.857998137117164,20.559315072321013,20.73733749515817,21.847001973543584
UBE2N,25.173621318266157,25.43933390390164,24.685415544334823,24.78440121646065,24.298068596128985,25.13048718330722,25.414676760358347,24.80274077095561,25.177291981395427,25.44697989069372
UBE2O,22.046816544477288,21.399628954531007,22.92068399838178,22.814810257228636,21.750702765206007,21.31650454476164,21.49616295890801,21.979089193043137,21.297820377380372,23.28643541169439
UBE2Z,19.893297527099328,20.65436825229264,20.418831959385535,20.256881409147784,20.760496974806724,19.71688950119433,20.631944804195484,20.73376656515158,20.26070654923688,19.932924872353453
UBFD1,24.52543546647172,24.69543840002567,25.252732940565956,25.412826842175853,26.118553079007818,25.675178565532285,25.72052565815752,25.752768093891117,25.29616108648346,25.999319493703712
USP10,18.056725837711213,18.77325981201329,17.365137912602954,17.673757437350247,16.844061434744333,17.784924066718443,15.971129806487923,16.34644137979634,16.57921887153308,16.80522198058008
USP14,23.635032516720297,23.35060314132504,23.170797506291706,22.9766624462052,23.352036318647677,23.10694506684242,23.285866100974285,23.224656612147477,23.14737423920636,23.03727235988594
USP15,17.014023331917585,18.28669841516514,17.62123063473389,17.36957612071153,16.325539443203567,16.97077222899194,15.205271358051215,16.293507422078886,16.405721306329216,17.37042752400161
UBAP2L,20.540152831033893,20.75180069957539,21.695031572687768,21.52058164255408,21.272530063872203,21.123656320824267,21.53262045095611,21.553582841070405,21.01662938651123,20.20270622830308
USP5,19.9743555750051,20.242461853927647,19.75899545680915,19.881870510513423,19.45598975335107,19.828960848352086,19.56030578977321,19.57743243868115,19.83767590963133,19.226656143268457
USP7,20.339087772895454,20.464153721503997,20.139920777563397,20.279900716512238,19.970128325252215,20.46901585819789,19.928111364581426,19.599714024448417,20.266066121408702,19.994324729689353
UBQLN1,21.68619226862748,19.96462176048198,20.178483651834156,21.008127050151735,20.61283980805327,20.64810203550791,20.54223191323828,20.297738267221135,19.719548831942717,20.154953383207328
UBQLN2,20.905461184831303,19.96462176048198,20.619929372903535,21.008127050151735,20.61283980805327,20.563113743102747,20.54223191323828,20.471506839484707,20.695920846854115,20.59908446121218
UBQLN4,20.905461184831303,19.96462176048198,20.953357929096107,20.77423995112288,20.714080070314004,20.45205643396283,20.621262085717966,20.471506839484707,20.695920846854115,20.91545100096185
UBR4,18.96168249554674,19.004376100882546,18.060342422169185,17.230194432397305,16.955701426611554,18.1589569229537,16.3337236573723,16.303284081103346,17.57007015450164,17.422258962105488
UBASH3B,19.40225620112887,20.693849446826867,19.389791642775577,18.90514527021249,19.486585178693197,19.410606877168174,18.831081192445264,18.432160691280743,19.599679352401722,18.852445062999212
UCHL5,19.73572414909441,21.27993924712794,21.49621593495191,21.18485482354078,20.94735445159077,20.839183407245034,20.932065593498876,21.01841961633455,20.41200725234995,20.83215098087286
UQCRFS1P1,20.117056721086563,20.118769896760003,20.567553161279406,20.282603915033633,20.237972162516293,20.362752902939516,19.957553143006603,20.422963536223595,20.14794661373908,19.989665586574333
