OMICS_ICL103_NS1_24hr_Protein_1_029,OMICS_ICL103_NS1_24hr_Protein_2_084,OMICS_ICL103_NS1_24hr_Protein_3_051,OMICS_ICL103_NS1_24hr_Protein_4_071,OMICS_ICL103_NS1_24hr_Protein_5_011,OMICS_ICL103_VN1203_24hr_Protein_1_117,OMICS_ICL103_VN1203_24hr_Protein_1_117.1,OMICS_ICL103_VN1203_24hr_Protein_2_095,OMICS_ICL103_VN1203_24hr_Protein_3_113
PSMD4,23.042150284930678,22.968957765815947,23.182220138390715,22.793985599979926,23.333432848703886,22.656985779039815,23.301400175824142,22.88038988429223,22.77300662574561
PSMD5,20.773762182552705,20.573211152800262,20.932520807403428,20.70920148970155,20.506297927470502,21.175942649502257,20.80458071815085,20.996806315987765,20.54808304612419
PSMD6,22.176538473595627,22.361942296798922,22.073800772085427,22.369554666656732,22.22627251519125,22.327567096650995,22.30963477841888,22.114560864511613,22.23993340885632
PSMD7,20.616897417038484,20.504855048006004,20.521958600589645,20.39258976109258,20.116065985440414,20.667841546651275,20.907675116048452,21.01779006512142,20.16481131007296
PSMD8,21.06100878431861,20.469646805511026,21.128269886633586,21.207519696166052,21.39161841902393,21.322047201972353,21.440791424855515,21.488820639278295,20.54857398439681
PSMD9,21.892871437177504,21.870273624329137,21.838625858792263,21.715797278236487,21.979265163466625,21.13568511402263,21.208130752994443,21.937704475718093,21.266873244134278
PSME1,22.597876229195858,23.369831938633013,23.55478889106933,23.929791091351415,23.340671049258912,23.651161335657726,23.530294873523907,23.37551131402561,23.946276932918657
PSME2,22.157961942931518,22.43571290857485,22.24853214341521,22.486604012365703,22.03453750085257,22.41327422314417,22.19177598085654,22.36207688481663,22.02730224469847
PSME3,22.74284126702106,22.783128751988414,22.70581617309465,22.934951363611447,22.91058521188606,22.428251765106058,22.69573174178495,22.600657126069947,22.5966096929632
PSPC1,22.055860284974514,21.81603667469073,21.47278142812027,21.066778825969234,21.49801428824667,21.72211618582295,21.945124410397277,21.477247689262043,21.49261592341329
PTBP1,24.529491028421525,24.891936919889638,24.58061766669857,24.56931822756647,24.282799490927044,24.55935598096203,24.81438984625801,25.021464923333873,24.370562549195032
PTBP3,18.25437182869397,19.485924077211486,17.995704575640772,18.66046420947557,17.861252116380438,19.114942655678178,18.846652369298212,19.241452538150767,17.868292658331306
PTCD3,16.43539646540841,17.563992521292985,17.013607046917713,17.594408106313278,15.257818756356372,17.953314200511656,16.794393039971443,16.979645069910056,16.296908973944397
PTER,18.83475666664632,19.90937308194768,19.115363124154793,19.812014906365494,18.638508905926848,18.948006030828164,18.601236462392418,19.067523298437663,18.449716581340297
PTRH2,20.12346308776856,18.836589408953373,20.060268131212165,19.64984562641025,19.834122500097436,19.717835867634584,19.54475771276014,20.101630099953386,19.353822407766522
PTPN11,21.952227831479266,22.017631863233966,21.76145812425264,22.132269625755626,21.951470891857234,21.8882503909119,21.91299143505519,22.132231526035234,22.197010802090784
PTPA,19.596943973666356,20.194446115628594,19.91593038241066,19.525229572716817,18.061286887392004,19.1429160741233,19.506034030095684,19.964244975576555,19.84839072221062
PUF60,22.012526658138945,22.003960437912202,21.90576786893238,22.531717351009178,22.353073601817677,21.936072438298808,22.430128293986467,22.27701177799988,21.86382571643807
PUM1,21.26442820816168,19.920391901707013,19.79489691389994,21.143710531473566,20.922109515658846,20.9183412673523,20.809148860655462,20.68111339198431,20.494391003028763
GART,24.72938300312159,24.5690029762805,24.5976519403241,24.966472612570676,24.92587759221459,24.45481055809951,24.469774186843253,24.677677095512994,24.459967534104656
PAICS,22.41154635685199,22.915902615811426,22.890118639279663,23.1244206941719,22.94810067830442,22.70289393583257,22.60640903280359,22.665675245309515,22.45094380339916
ADSL,19.480529772323123,20.36955029227803,19.71780630229867,20.33176709299583,19.824340273034274,20.400197526419724,20.035748139760155,20.019224577742143,19.426344841945387
ATIC,23.175282288462252,23.238074245495177,23.425537738548513,23.47395770004882,23.276195842733465,23.13452242370719,23.06442673400128,23.023735762177374,22.373877341206956
ADSS2,19.818990437306446,19.719472150822234,20.06122462018785,20.483872518221194,20.256893460015824,19.5584794515202,20.18177866058466,19.67300558223756,19.568648184620297
PWP2,19.707880972522048,18.608514620022703,18.859601676599393,18.717046634662083,19.6296272019507,18.061454560803494,18.992697090758202,19.054105019882435,19.142530513526452
PYGB,22.5854498859466,22.446414537014554,22.78237887383017,22.394525137168042,22.767438855724993,22.638630808241707,22.540944237173107,22.710874164548315,22.492938751631968
PYGL,24.63831933634139,24.885532364209347,24.654731557277515,24.70019453609354,24.549415452004297,24.70837300007551,24.70278873191956,24.60859601624329,24.6593045974981
PYGM,24.47107757574046,24.717141832503856,24.839624025161136,25.22826724298569,24.463239243758846,24.892983068475147,24.55717806585182,24.653961505932436,25.068330284877675
CAD,21.40886563198069,21.71928335179392,21.55847409725494,21.60171153136705,21.511339519354692,21.43425573524098,21.57627484955282,21.598791290953432,21.350073608119317
CTPS1,22.086287346324333,21.922559447847288,21.877872486700454,22.162967468787013,21.909357749911038,22.3482367838016,22.164667454454978,21.80003935568204,21.910592390688628
UQCRC1,21.570251145139366,21.45700325424094,22.19139159888526,22.074707069754655,22.16987957883453,21.183269159048436,21.93887707201546,21.83155174750925,22.401769036224145
UQCRC2,23.68623437552491,23.657200728963087,23.33266068414298,22.96380085401932,23.370727330546334,23.011864022012258,23.20702342729057,23.417658828380127,23.33736770695815
UQCRQ,21.713264895789415,21.504747012681673,20.61614135311503,21.10935085542171,21.584421923640257,21.225402921572076,21.936311030453037,21.551691693325193,20.91741475063891
CRYZ,23.869310158595066,23.86765673134323,23.91747633040841,24.101340739645032,24.01724335487087,23.802917553307097,23.705200523343827,23.677749429302548,24.089295070108477
RPL39P5,25.589065086677866,25.361541371420824,25.769421925412967,25.962519680742258,26.770285183683985,25.77905825610638,25.841741954984457,25.60876414021719,26.3537189421366
R3HDM2,25.65961877040885,25.316108958166,25.489760270760183,25.447184961476086,25.133557162055244,25.582949232043788,25.856298500459094,25.450001748073767,25.28415187851176
HNRNPA1L2,22.60412420109035,21.351147408467675,23.06410692862077,22.71969620032332,21.523169133289237,22.53239696046084,21.028947608877715,21.981368265907637,22.772945311378955
RAB10,22.283804020968162,21.081717360375897,21.536639428023484,21.67288854573828,21.663829517326718,21.9962309458642,21.839390868149962,21.878879555895875,21.847299471146176
RAB13,23.28458665520745,22.497237496633808,22.297019607815724,22.664299634431597,22.521176117271935,22.759660702627805,22.77248201863357,22.900133953697775,23.12150206066169
RAB14,21.265702663250586,21.154035578746786,20.906381075374107,20.761284646534534,20.97040568022085,21.33712969548428,21.496821709036446,21.52871608343561,20.84483027152473
RAB1A,23.024776244835593,23.54605598030436,23.320169343856993,22.994190768088334,23.055524875759247,23.024717732510393,23.23375709156964,23.309785246687156,22.78364233305766
RAB1B,23.016123062606486,23.368204717118108,22.97504358493837,22.91124064422788,22.822786898749676,22.818060030915998,23.10855653637205,23.00566439756567,22.825947819332917
RAB1C,22.94949510550841,23.356777703959516,22.97504358493837,22.855178019679123,22.72508126799487,22.99033370766937,23.23375709156964,22.907176697212066,22.825947819332917
RAB21,22.132927534641745,21.740108226071374,22.038773736552823,21.78126964117332,21.573466118831085,21.973768598037207,22.26481735177815,22.09747943530563,21.16800948856467
RAB25,21.34852514666582,20.56461631169838,20.278341077110117,19.827365760356173,22.103314020065138,20.44829829117132,20.751862766575464,21.290636449711624,20.749760878488306
RAB2B,22.517671236496604,22.667500590751214,22.71988937828504,22.490852226442172,22.721444873592983,23.134987898129257,22.806614064536344,23.014163766234695,22.739380428581256
RAB35,21.131767799549916,21.69190664392372,21.44006009732825,21.25134078622859,21.006246574387713,21.218281394074136,21.73440770736032,21.818714933545383,20.154357863150597
RAB3IP,23.46470486123981,20.798669204861483,22.50467726174325,22.65787884103836,22.521176117271935,23.031108088786823,23.10508071610515,22.808104209692857,23.12150206066169
RAB5A,25.15975626038295,25.042020977306574,25.238621546133512,24.939718973149407,25.366249235072534,25.355541839532833,25.12635835283551,24.992420460935623,24.951951454017824
RAB5B,25.15975626038295,25.34620435229665,25.293085909308328,24.939718973149407,25.31194314911032,25.471832138719698,24.998009769563872,25.098876535903692,25.03190612355371
RAB5C,23.534807153990357,23.62873814841348,23.580056065560736,23.125308846601754,22.925832714947134,23.652416566125993,23.576359540339446,23.662359467517398,22.97974749230846
RAB6A,19.960552353849202,21.141923203874807,20.317353602327803,21.72720897093954,21.17041461866115,21.362867835908013,21.974754724602725,21.74906143481465,20.427082486172118
RAB7A,24.57593700828229,24.42510675095184,24.589772358577207,24.564580964480108,24.855983097072322,24.609367307180943,24.592908974444846,24.492170261634993,24.73952893668455
RAC1,22.84126350931134,22.577142076536596,22.488116200640672,22.673318666006587,23.05560126054192,22.63694444872611,22.670455007288083,22.730015885460944,22.533841420143666
RAC2,23.545546560600368,23.268823704303273,23.186552488526694,23.260785854782373,23.665211325135857,23.2535629334004,23.33106263213226,23.345284599039346,23.486244489447337
RAC3,24.293692192373065,23.901414257900505,23.999336186784063,24.256857887677423,24.49829186718764,24.341715665451037,24.452117666367997,24.392283439893845,23.490035496172673
RAD21,24.291615800330632,23.82635728362875,24.003553268657424,24.698801377212916,24.97244062357734,23.828142436466486,23.685576127044413,23.89489515935286,23.96961750119121
RDX,24.291589761951407,24.358016753901673,23.397314508613455,23.890699044384473,24.52010059885289,24.724758670413152,24.29685650989987,25.294501226616674,22.912297977138753
RAE1,19.90046440023163,19.651775830113486,19.51069658575707,20.101376601171893,19.72623421989333,19.340955839627924,19.675711664398207,19.615223172877712,19.319311685130312
RANGAP1,20.362513752289814,20.349644753270475,19.976028335424314,20.172410034712453,20.09475065494354,19.963295243746117,20.372869597535733,20.176083196325685,19.584847774921762
GPRC5A,21.811347088341112,22.35343735697372,22.973694587095203,22.14747458066543,23.21494402674154,21.8377715925931,22.38110666080676,22.225290945364343,22.39756997605351
RALA,22.24978586929697,22.136545428343695,22.46568607555448,21.83561738734065,22.3321289018071,22.209330634160928,21.99999023087455,22.162453758350146,22.265386855003307
RALB,22.54142713447205,22.136545428343695,22.32654285009141,21.666916624240997,22.29671063167691,22.707647156491817,22.010091467581578,22.04354183951522,23.46671484554561
RALY,23.280998023167925,22.87359916206835,22.5258700848461,22.63632407726998,23.137754292418506,23.190699615066112,23.131783583831727,23.186013188789325,22.426667859351554
RANBP1,23.82155100367769,24.17087629425879,23.97135382782772,23.972674293264372,23.76146386771078,24.01968025255048,23.97166987728903,24.1750202742633,24.096846565946564
RAN,27.8818267623723,27.883074012270278,27.68472864695331,27.48087792203951,27.56735909797608,27.588946115050767,27.680528709221626,27.451601098963728,27.714291492694134
RAP1A,24.167940844531657,24.274546864775598,24.27544914999014,24.114020823583928,24.169723702948872,24.38428866475361,24.15891936814056,24.464906266471964,23.52994417311845
RAP1B,24.02462321217125,24.396051358923728,24.38010683311782,24.120561540323116,24.34068757784268,24.38428866475361,24.15891936814056,24.45487082635456,23.72117623111396
RASA1,21.556880664092553,21.848127425774777,21.927071880642067,22.026731337962747,21.862202642875328,21.95529715941563,22.021114837931805,21.750502543373777,21.466778635529792
HRAS,20.141024977233904,20.309529404644174,20.129900517742474,20.087656983435462,19.90029608842837,19.887506970381242,20.20565405731326,20.121826129431405,19.58976057118661
NRAS,22.450228862099973,21.88940224355521,21.663831887875887,21.96684304674738,22.989593787765273,21.926797607558974,21.958706833439432,21.910838846423218,21.678602502863647
RAB11A,24.66322255819643,24.78584692193647,24.49242027696139,24.544353942876658,24.924420124325813,25.081260159324597,25.114333403603396,25.0383117096984,24.33342715658163
RAB11B,24.66322255819643,24.78584692193647,24.419500214703,24.544353942876658,24.97554519600122,24.977259229969977,25.114333403603396,24.977961834060608,24.493277424143002
RBBP4,21.23637110902656,21.58359137812215,21.519499979460633,21.668739045277718,21.23004473131789,21.465194325130387,21.33426907869926,21.236989370689198,20.710178316859754
RBBP7,23.44498823350436,23.8681504710204,23.416123300931698,23.59031209135734,23.62409690488625,23.61526736017114,23.613188121111147,23.229378333958763,23.369284821952334
RBM14,21.573796593742166,21.29759897977218,21.249627566246556,21.637849438894413,21.539494487620473,21.20091640427871,21.77529536714803,21.946252325770434,21.73697218704943
RBM39,21.093499199327034,21.369591590546953,21.20228720711871,21.06460233004337,20.881238848724855,21.35729344372293,21.42818319921978,21.017712791312263,21.319227790746005
RBM3,20.90440729803256,21.76008276799499,22.11741005647781,22.320825477058623,21.89418774855334,21.983681220052596,22.021401186397483,22.118132592191795,21.457666651038362
RBMX,23.67545726491479,23.540435731490653,23.54509042336098,23.719825904657213,23.749424954548456,23.889474302097376,23.999518267040155,24.049242551407286,24.056045425442903
RANBP2,19.700513395972436,19.894893956664543,19.62540422824896,19.198764663066356,19.69899053230634,19.71641191690264,20.28630244317125,19.826613789699266,19.171961100216762
TAF15,21.593894955168555,21.734424062022484,21.815360088221034,21.835341589383304,21.355712896407923,22.129844217312453,22.04877342820863,22.056629058847314,21.505357923687676
RCC1,22.423864598978906,21.88356052334079,22.293296745880305,21.83813457568104,22.492506522761722,22.231758523106524,22.047731102188553,22.338135141461493,22.47119774797643
RCC2,20.114788112578584,20.04170189401123,19.97726348703296,19.88736964465972,20.46090287505086,20.248763243861077,20.22722437528841,19.921036714353438,19.713708692357702
RAD23B,22.963160860122592,23.86360962161583,23.237738531055463,23.467739143288682,23.23703356557631,22.896359260188273,23.78391661466369,23.866303727791397,23.210379738740304
