OMICS_ICL103_Mock_3hr_Protein_1_079,OMICS_ICL103_Mock_3hr_Protein_2_027,OMICS_ICL103_Mock_3hr_Protein_3_025,OMICS_ICL103_Mock_3hr_Protein_4_007,OMICS_ICL103_Mock_3hr_Protein_5_063,OMICS_ICL103_NS1_3hr_Protein_1_059,OMICS_ICL103_NS1_3hr_Protein_2_044,OMICS_ICL103_NS1_3hr_Protein_3_014,OMICS_ICL103_NS1_3hr_Protein_4_033,OMICS_ICL103_NS1_3hr_Protein_5_081,OMICS_ICL103_VN1203_3hr_Protein_1_085,OMICS_ICL103_VN1203_3hr_Protein_2_058,OMICS_ICL103_VN1203_3hr_Protein_3_076,OMICS_ICL103_VN1203_3hr_Protein_4_087,OMICS_ICL103_VN1203_3hr_Protein_5_008
TMX1,22.768051239638307,22.49820195521636,22.85725696002726,22.548249549991127,22.454972868424218,22.52440479061221,22.449709930156423,22.738678089289024,22.611443536515722,22.522678210318794,22.657684013340443,22.872885301233147,22.413319682799575,22.49809390667366,22.629559367152012
TMX3,20.799456788512984,20.692951946097836,20.969577726271243,21.353244701088958,21.131172658222493,20.956027911990887,20.75028587359239,21.107136419974868,21.31286050863074,21.001387569209,20.611324867780077,21.451902158416637,21.052851195374842,20.891718019225276,20.80443409502262
TNPO1,22.428167813636872,22.362373148761023,22.430361966285552,22.38706632198803,22.792163544729547,21.89548511278857,22.009289208311053,22.564276059585957,22.498100741590093,22.426583954881345,22.84545838032819,22.621837738129273,22.590365699121797,22.588665098819472,22.393729243451908
TNPO2,20.916577149655467,20.325425498502792,20.694505955704535,20.96366508343371,20.589608471301396,20.41673879534212,20.842921383479688,20.88425407244597,20.740787923692473,20.79317474709084,20.960211188302694,20.81455178009414,21.26184058723924,21.02099788843303,20.640138682306173
TNPO3,19.57575667805648,19.204030668128205,17.245328641911357,18.951971657212113,19.23044732126945,18.809948427558,19.130744410838712,19.101501279611057,19.571301143437957,18.854093212624235,20.056849296767695,19.390617540891185,19.615640652593896,19.485279584024042,18.85045825423497
TOR1AIP1,21.47914676541011,21.272370360393797,21.795185362189535,21.43173646148885,21.64237634833956,20.8336320182608,21.45764448160147,21.913760710401615,21.73270382112039,21.825203256510093,21.506605845252672,21.931734028112682,21.72865108652316,22.080727708780472,21.38579338807459
TOMM22,21.937775371082683,21.87572162084774,22.026377446920236,21.82512511208361,22.522482767441232,21.284696356123206,22.414131417589843,22.14200517567349,22.36544238682077,22.11581416049045,22.573687272379157,22.124986239844777,22.167130588353547,22.312304530496306,21.946666445208518
TOMM34,21.412453793878946,21.357094783108934,21.762166630659095,21.620982235699316,21.70609078107772,21.82683066086377,21.003953451234267,21.68505781798413,21.609337413027397,21.489814619122217,21.81757003203629,21.578331263675878,21.53598061063719,21.73313468100205,21.74406243380684
TOMM40,21.32710403592022,21.39477002159976,21.104362268405758,21.587898680479057,21.238559761262632,21.03598079809087,21.444891709205812,20.907146305669873,21.877517339141235,21.351337296194323,22.191245643567164,21.953265492301533,21.185756895191012,22.018750521742028,21.302744611985705
TOMM70,20.379140427356347,20.55739992058478,20.591778501444452,20.72522261232971,20.518812445766386,20.745669607817838,20.724848380776777,20.36403545612195,21.07641699308623,20.86645704184487,21.04632076216241,20.251704855238955,20.71476452909361,20.98808219356598,20.880768322603096
TOP1MT,21.32589451142772,20.553199663830892,21.6988121083125,21.080957534540254,21.260649335592863,20.56183196833125,20.78352735050323,20.89890986612797,21.35594904835741,21.065598075170833,21.033133860297752,21.608332937634824,21.647249883406385,21.960787125627398,21.138061255439865
TOP1,20.983652816215006,20.688086282786514,21.011915284618777,21.100744947831043,21.29917714575063,21.03260811146225,20.760720835744127,21.111103665788818,21.035832973673077,21.04323881422944,21.090796653063755,21.29604806337759,21.295200764199574,21.39230213956111,21.384645157140024
TOP2A,25.70342741453662,25.22044581426516,25.2371559963394,25.393310027716375,25.298620943720234,25.641302739599517,25.003266911991403,25.4277703090411,24.946974880236013,24.849160179796716,25.052894931036953,25.60316267495992,25.518909948367764,25.565398815781947,25.28047863044052
TOP2B,25.04370483105688,24.627578084124245,24.975727095582677,24.79961610539732,24.86011623571746,25.051744156722762,24.926485555263184,24.980908140217483,24.748526665620965,24.500449585911078,25.06626851945637,24.984978255549073,24.9603557401372,24.797648106585104,24.966920365133554
PBK,22.929290362637865,22.70833637580709,22.602948876316404,22.51367621633861,22.8588742702998,22.839778975743112,22.43243636776657,22.573379141293415,22.358222120106632,22.659241846234522,22.184885681184994,22.723713477671577,22.704497416473505,22.658052759075723,22.24173903875421
TPD52L1,19.677176086933788,19.89224949217457,20.432507800211788,20.614539830233678,20.358785690886698,20.533100297174705,20.346205408276514,20.59398534346399,21.005445689733467,20.555057572566213,20.015162205842675,20.173324915138377,20.362215455473013,21.030213273735466,20.559900805952463
TPD52L2,22.896462449467258,23.5449762498154,23.260601143468357,23.767753698233314,23.38361390296916,23.734441435510924,23.567401391177235,23.36915309924371,23.481229588976866,23.76252934930099,23.37996470346122,23.606279473850208,23.487967187535364,23.60145244627916,22.957469906307555
TPI1,25.5103334219094,25.726782222032593,25.43184191243909,25.65352380819624,25.73774741442183,25.684347667509556,26.31757068067146,25.899848523286057,26.285827378426262,26.73848528856765,25.59044616144043,25.762561823849683,25.68919455885575,26.193717370248216,26.39929834646849
TPM1,22.380413847943103,21.981369807211166,22.262385511273994,22.394964090117867,22.13044761557805,22.427146538431487,22.031664147152213,22.708674022889973,21.357049241637007,22.4159186608209,21.454648150291753,21.895090221756686,22.360269716393095,22.421693410114706,22.14455694465432
TPM2,25.483873445831907,25.940459801916358,25.68460045843627,25.843677938204237,25.44047857613033,25.44434935585752,25.62705446416318,25.85826160444148,25.338094562305475,25.560773698733612,25.59867699896972,25.397478172185618,25.77118879785691,25.581603047265453,25.069139373047324
TPM3,23.797854503724857,23.22079047686243,23.660609969846284,23.763538260564225,23.55004324724669,23.9722947526828,22.496815823502324,23.94880729653736,23.060185625638187,23.16602203499946,23.11215248945922,24.307678323346323,22.988978027626956,23.683991418557348,23.660882487795025
TPM4,25.365483464663697,25.94940168099743,25.49828387312577,25.875152979879296,25.44047857613033,25.498449705458885,25.704722187740852,26.01750238869496,25.704333821772337,25.416169607116448,25.600451519335046,25.68921309640743,25.474000651129256,25.643117523551094,25.05037881201246
TRAPPC5,23.996676036749903,24.240559629264176,23.89573542857317,24.442529480364268,23.68416230558088,23.994772122704646,24.20731354481546,24.04617537062406,24.5442748235826,24.92082104723907,23.479489892641247,24.00369699948252,23.44179933642258,24.59361889364279,23.956467299245894
TPR,18.961690570615378,19.115822295770798,19.48304495669773,19.402976573437368,19.44786479546946,19.058449540760968,19.140670192317693,19.42317459556251,19.525191833995002,19.281786402338476,19.443807323976372,19.16001062530723,19.44698607397781,19.2450624195106,19.0691304524202
TPX2,22.099802430705168,21.80547678808263,21.608807473713576,21.891523281598325,21.477911127655027,21.357117893732866,21.5977977026893,22.02545869328818,20.91033176589805,21.10070890167168,22.039152663572594,21.962570351818115,21.949648419280816,22.06564283096141,21.892071761182912
TRMT112,21.595887894987015,21.41097330864423,21.069126841492203,21.121056760824704,21.869656135425096,21.512895072722635,21.31239922519085,21.291437037174013,21.881327519596894,21.93069238193131,21.349312127655992,21.472855230982177,21.41557588074656,21.787540338309658,21.196589237962222
THRAP3,20.999506350417576,21.043099724578227,21.90737667474388,21.200983927313224,21.566527006987943,21.299998650797374,20.170757306631987,21.47678560563376,21.455791623373074,20.504592066501935,21.69405303273244,21.55442047837513,20.97251721796499,21.69953170349005,21.139908043894977
TRA2B,21.30072808974886,20.98277136069384,20.58728572476078,21.03379239947045,20.937831423169417,21.13580657997513,20.920542332015387,21.064426914778778,20.675788522884353,21.15594176034582,21.072762089842602,20.506922727562298,21.103740081534568,20.414079808354245,20.659577856116645
TRAP1,23.304912875027174,23.267757573929455,23.41313621516481,22.94338047881875,23.4133258370413,23.21737112070747,22.970819852365405,23.07469678073643,23.27200079089689,23.077577977527426,23.327717863569642,23.46147864681127,23.369633944283443,23.14393747886895,23.111739909226895
TRIM25,18.7338553493972,18.672244719582295,18.862628102422846,18.62923680432472,18.852155484496606,19.10912727073898,19.0124221003812,18.959066965603668,18.646052434347514,18.93302805111152,18.697536075849712,18.585079853490026,19.09753640980374,18.573056014033476,18.63396066743521
PUS1,19.020088022092096,19.262182772820843,18.87691295179255,18.641941396743395,18.964453903418743,18.73296519566184,17.467429248177197,18.179762004528357,19.22766428444101,19.20176669946312,18.4417853989911,18.506192801836235,19.345245261328333,19.066115731196703,18.568070600176167
TRUB1,20.425018282947928,20.303399795366552,20.738241099028713,20.182761917890407,20.795554788623303,20.17486887445164,20.859451074122987,20.616704774670776,19.933846603277072,20.37260750801688,20.28217758141008,20.357648850176005,20.83802940071629,20.74561665538565,20.553650007135374
TXNRD1,22.300469815112073,21.872194669773563,21.52646067133415,21.258658549581227,21.90041225672862,21.2490132373599,21.59715387157289,21.099832596499727,22.177856770568503,21.420613162461567,21.368757597605587,21.054198822801318,21.40197540763928,21.378787659559258,21.87668787144073
TXNRD2,22.812081642331826,23.203378666491453,23.074656973534687,22.3191536111793,23.2055748694749,23.330079834994812,23.395663728342626,23.66445220064375,23.184221829861063,23.083231238575948,22.899779346968987,22.571115793456492,23.632518974496755,22.620139805033766,23.561486865781156
PRSS1,22.48677631914635,23.47773614416044,22.75919360901781,23.022662966256885,23.058524674988217,23.79321823012947,23.31757601739602,22.664861784418136,23.134811320615057,23.255576301690745,22.75894704705967,22.734423331624328,22.990378712246386,22.670642607493647,23.531898978461527
PRSS2,22.75541588852313,24.134493391600408,23.26243563555609,23.455614253729586,22.778233324205946,24.100303065596684,23.474333267859038,23.003916843542296,22.85845898713964,23.543963192712397,22.331217003660882,22.251754549025055,22.737192590379596,21.39671588549735,22.95055505172444
PRSS3P2,23.404362240310512,25.10537060844646,23.948771583616896,24.663185818239807,23.93441985207506,25.54332639560365,24.136281793424004,23.58270069061638,24.36960090658056,24.52900129821832,23.807362931041784,24.184700640131695,23.82347111502301,23.839079314113285,24.232932880470877
TSG101,23.7091124472584,23.345885321452908,23.26243563555609,23.562404388263214,22.922581686480786,23.66564994459401,22.952389971740345,23.170364934540203,23.188543881526638,23.633090070805466,23.061178305084777,23.08291277588852,22.87784962287186,23.4349799982029,23.39122633377826
TSN,23.61870781940246,23.827803800520975,23.378033090332938,23.33905083419836,23.51733557172834,23.6386750734053,23.45798323700133,23.191525273656147,23.75962021656738,23.9774718792445,23.70132561955959,23.5892939163554,23.706270872656077,23.755292098572827,23.463812928525353
THBS1,23.41507079100409,23.233540037107034,23.5163630199865,23.484663755737564,23.449896935412948,23.22551101848105,22.926659378338236,23.081680205401177,22.950077833732685,22.71172366861424,23.1590584197887,23.31925691689357,23.287820824503736,23.302141843191365,23.32354557171474
THBS2,23.167706020712046,22.8149900264423,23.790985147516693,23.133530828828633,22.928260146690526,23.112085775739157,23.28052333056664,23.366720633821647,22.9483035752079,22.28220418011864,23.18346378123443,22.946654634400215,23.863429479670863,23.13744040284129,23.868518626751563
TTLL12,20.792163359353502,21.169251935161004,20.22716671192036,20.594712904235855,20.41872090171244,20.721944764409514,21.02345556619073,20.638539064070763,20.19864576903785,20.535609410524657,20.53496961428511,20.629372067651893,20.209124827040334,20.698544211631116,20.972135976758995
TWF1,18.178893839593734,18.803453375126953,17.640956846502515,18.739377979525962,19.052338842233752,18.198725848688312,17.270704741573237,18.29452477046697,18.58252338853455,18.79693189737669,18.746705078657737,18.00221620011657,18.909722992105344,18.85805755295072,18.6539344775237
TWF2,20.964233296188787,20.312766080801815,20.47342856974313,20.400339374592512,20.79594676266584,20.144258205819334,20.44862696141776,20.61797070643082,19.910382967459384,20.21880188297654,20.087325121100605,20.430401849111522,20.20902492309347,20.81238602658083,20.155109687091006
TXNDC5,23.084861413695556,23.15214400865711,22.69889781367336,22.993098652990383,23.00154961139048,22.889166421315664,22.96542274188112,23.014359905209673,22.915824914359526,22.993177765673927,22.866872055222345,23.118385259794685,23.036909152513143,23.185407537406178,23.0402794200048
TXNL1,19.318033193957348,19.715884796907552,19.53978782517464,19.302281209034426,19.820483281498475,19.319092279969095,19.36638796694258,20.148909452369296,19.428905362939418,19.396129294194946,19.480863879377043,18.996088362984974,19.484267142135852,19.892980127285057,19.76847910729292
SLC25A1,22.184181290674587,21.702955659245262,21.654444367592877,22.14302800863758,22.097251194360116,21.65898647069116,21.869349563770708,22.11692057765904,22.462723261677503,21.967724087971995,22.499965349213547,22.34813460956046,21.59888640268735,22.395519222735558,21.85342286156649
U2AF2,21.108396656885553,21.110818091443537,20.521802487638286,21.005037848369327,21.333305088662364,21.32208463124128,20.72787242160373,20.83505205395168,21.282076082066826,21.150854456236164,21.76767676131317,21.450407987924134,21.408836420322,21.955771583940113,21.072988148120068
RRP9,18.841649227221964,17.809547704139348,18.460076842053795,18.455706769422896,18.966798412712038,18.25722982176463,18.874773101767804,19.02652022549067,18.376370197098314,18.772983999426806,18.177642463123085,18.482459484807038,18.989237321296503,18.6131078362761,17.596009406100173
EFTUD2,22.877664985421973,23.272022033442738,23.12004790102156,22.981390840352326,22.43700637115278,23.740123756381863,22.665945229707507,22.924657941019596,22.892264253962892,22.648404420329094,23.02330020767014,22.53825983363739,23.177945459134644,22.634926034011993,22.96860898868495
